work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Analyst,140130,USD,140130,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,84870,USD,84870,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Engineer,178300,USD,178300,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,105400,USD,105400,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Applied Scientist,222200,USD,222200,US,In-person,United States,L,Advanced Data Science and Research
2023,Mid-level,Full-time,Applied Scientist,136000,USD,136000,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,215000,USD,215000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,142000,USD,142000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Research Scientist,240000,USD,240000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,210000,USD,210000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,122000,USD,122000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,94500,USD,94500,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,150000,USD,150000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Science Consultant,116000,USD,116000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Science Consultant,90000,USD,90000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Science Consultant,145000,USD,145000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Science Consultant,128000,USD,128000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Engineer,154000,USD,154000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,126000,USD,126000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Scientist,240000,USD,240000,US,In-person,United States,M,Other
2023,Senior,Full-time,Machine Learning Scientist,157250,USD,157250,US,In-person,United States,M,Other
2023,Executive,Full-time,Data Engineer,219650,USD,219650,US,Remote,United States,M,Data Engineering and Integration
2023,Executive,Full-time,Data Engineer,136000,USD,136000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,150000,USD,150000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Machine Learning Engineer,180000,USD,180000,US,Remote,United States,M,ML Development and Research
2023,Mid-level,Full-time,Machine Learning Engineer,125000,USD,125000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,247600,USD,247600,US,In-person,United States,L,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,127300,USD,127300,US,In-person,United States,L,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,60000,USD,60000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,55000,USD,55000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,250000,USD,250000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,125000,USD,125000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Machine Learning Engineer,190000,USD,190000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,170000,USD,170000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,202600,USD,202600,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,168800,USD,168800,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,132000,USD,132000,US,Remote,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,111000,USD,111000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,203000,USD,203000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,127000,USD,127000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Business Intelligence Analyst,125009,USD,125009,US,Remote,United States,M,Other
2023,Mid-level,Full-time,Business Intelligence Analyst,83339,USD,83339,US,Remote,United States,M,Other
2023,Senior,Full-time,Data Analyst,112200,USD,112200,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,91800,USD,91800,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,160000,USD,160000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,AI Developer,150000,EUR,161952,FR,Hybrid,France,M,AI Specialization
2023,Senior,Full-time,Data Architect,185000,USD,185000,US,In-person,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Architect,150000,USD,150000,US,In-person,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Mid-level,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,115000,USD,115000,US,In-person,United States,M,Data Engineering and Integration
2023,Entry-level,Part-time,Data Scientist,133000,USD,133000,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Part-time,Data Scientist,58300,USD,58300,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,254000,USD,254000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,159000,USD,159000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,170000,USD,170000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,85000,USD,85000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Scientist,130500,USD,130500,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,116000,USD,116000,US,In-person,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Research Analyst,81400,USD,81400,US,Remote,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Research Analyst,43500,USD,43500,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,169000,USD,169000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,92000,USD,92000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Analyst,166000,USD,166000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,73100,USD,73100,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Research Scientist,190000,USD,190000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,165000,USD,165000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,305600,USD,305600,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,146600,USD,146600,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Analyst,150000,USD,150000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,120000,USD,120000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,275000,USD,275000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,146400,USD,146400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,208500,USD,208500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,165000,USD,165000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,258700,USD,258700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,172500,USD,172500,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Engineer,150000,USD,150000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,185000,USD,185000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,150000,USD,150000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Analyst,166000,USD,166000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,73100,USD,73100,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Business Intelligence Analyst,198200,USD,198200,US,In-person,United States,M,Other
2023,Senior,Full-time,Business Intelligence Analyst,110200,USD,110200,US,In-person,United States,M,Other
2023,Senior,Full-time,Machine Learning Researcher,166000,USD,166000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Researcher,73100,USD,73100,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Researcher,212000,USD,212000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Researcher,93300,USD,93300,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,AI Engineer,212000,USD,212000,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,AI Engineer,93300,USD,93300,US,In-person,United States,M,AI Specialization
2023,Senior,Full-time,Data Engineer,166000,USD,166000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,73100,USD,73100,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,167100,USD,167100,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,111400,USD,111400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,133000,USD,133000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,58400,USD,58400,US,In-person,United States,M,Data Engineering and Integration
2023,Entry-level,Full-time,Data Scientist,166000,USD,166000,US,Remote,United States,M,Advanced Data Science and Research
2023,Entry-level,Full-time,Data Scientist,73100,USD,73100,US,Remote,United States,M,Advanced Data Science and Research
2023,Executive,Full-time,Data Analyst,170000,USD,170000,US,In-person,United States,M,Core Data Analysis
2023,Executive,Full-time,Data Analyst,145000,USD,145000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Scientist,212000,USD,212000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,93300,USD,93300,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Architect,170000,USD,170000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Architect,135000,USD,135000,US,Remote,United States,M,"Data Architecture, Strategy, and Modeling"
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,115000,USD,115000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,139810,USD,139810,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,95325,USD,95325,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Research Scientist,278700,USD,278700,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,159300,USD,159300,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,226700,USD,226700,CA,Remote,Canada,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,151100,USD,151100,CA,Remote,Canada,M,ML Development and Research
